Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/cpu?n=15000000,2061,1926,4100.0,4911.378646530009,610.3051999816671,129501.93539995234,11.512372634643377,11.598397166513868,10.83867682809593,4100,4100,4100,4100,4100,4200,14000,17000,106000,130000,130000
GET,/cpu_fixed,2078,1944,4100.0,5198.058282098829,2692.7900000009686,157552.0406999858,8.468719923002887,11.694065653573904,10.93997287321832,4100,4100,4100,4100,4100,4800,20000,26000,147000,158000,158000
GET,/health,200,193,4100.0,4075.983487999765,2033.8281999574974,4927.454499993473,0.56,1.1255116124710207,1.086118706034535,4100,4100,4100,4100,4200,4900,4900,4900,4900,4900,4900
,Aggregated,4339,4063,4100.0,5010.166673957057,610.3051999816671,157552.0406999858,9.54989628946762,24.417974432558793,22.864768407348784,4100,4100,4100,4100,4100,4200,14000,22000,141000,158000,158000
